ds,Crop,State,yhat,yhat_lower,yhat_upper
2016-01-01,Arhar/Tur,Arunachal Pradesh,651.932645320624,639.8907360741024,663.4366145247316
2017-01-01,Arhar/Tur,Arunachal Pradesh,671.0744955551579,658.2925928991559,683.2656250396859
2018-01-01,Arhar/Tur,Arunachal Pradesh,689.575485376481,677.8537488873259,702.1642741682947
2019-01-01,Arhar/Tur,Arunachal Pradesh,704.6714051827903,692.3106502121493,716.8669492726258
2021-01-01,Arhar/Tur,Arunachal Pradesh,735.3278045909708,723.5432352681399,747.9184956735577
2022-01-01,Arhar/Tur,Arunachal Pradesh,753.6498729902344,741.3379069554079,766.3137102999807
2023-01-01,Arhar/Tur,Arunachal Pradesh,768.6576577487805,756.7509228328919,781.309143952276
2024-01-01,Arhar/Tur,Arunachal Pradesh,780.3516180237405,768.291660340553,792.5492677713552
2025-01-01,Arhar/Tur,Arunachal Pradesh,799.3140564138955,787.4718149523649,811.6117464851139
2025-12-31,Arhar/Tur,Arunachal Pradesh,793.827559223341,781.1549117441103,806.1229310368835
2026-12-31,Arhar/Tur,Arunachal Pradesh,795.6380787718379,782.565667254988,807.6020376511157
2027-12-31,Arhar/Tur,Arunachal Pradesh,794.1918051996257,782.1219225676422,806.1078432001619
1997-01-01,Arhar/Tur,Assam,4831.968353504887,4326.373408548701,5371.593878865323
1998-01-01,Arhar/Tur,Assam,4842.554864998455,4353.417817032349,5393.6375794206615
1999-01-01,Arhar/Tur,Assam,4799.306916181265,4315.224716685141,5324.495572488812
2000-01-01,Arhar/Tur,Assam,4702.298869057498,4200.1809908281175,5185.94918012718
2001-01-01,Arhar/Tur,Assam,4883.033193170561,4341.672369986858,5427.444890198977
2002-01-01,Arhar/Tur,Assam,4893.619705056506,4382.8028349413835,5386.563560195358
2003-01-01,Arhar/Tur,Assam,4850.371756632174,4283.008255726741,5387.588688513207
2004-01-01,Arhar/Tur,Assam,4753.363709765737,4291.724868884983,5308.57423205057
2005-01-01,Arhar/Tur,Assam,4934.098033992377,4443.385249567903,5484.5288665946955
2006-01-01,Arhar/Tur,Assam,4944.684546303324,4426.44895362724,5490.686854372583
2007-01-01,Arhar/Tur,Assam,4901.442851976644,4398.005066705327,5420.386855819235
2008-01-01,Arhar/Tur,Assam,4804.443506719381,4307.894909929396,5312.122640882559
2009-01-01,Arhar/Tur,Assam,4985.192288620472,4456.89882020784,5514.253311314906
2010-01-01,Arhar/Tur,Assam,4995.8299734537795,4477.117068632243,5514.475883475335
2011-01-01,Arhar/Tur,Assam,4952.633197880568,4360.119938303968,5423.565104918036
2012-01-01,Arhar/Tur,Assam,4855.676324130007,4324.468135418245,5385.36170447001
2013-01-01,Arhar/Tur,Assam,5036.461961693065,4507.703158841387,5546.318347132543
2014-01-01,Arhar/Tur,Assam,5047.099646584387,4507.41534403872,5569.508425492824
2015-01-01,Arhar/Tur,Assam,5003.902871265159,4499.589023794985,5554.65657559036
2016-01-01,Arhar/Tur,Assam,4906.945997667075,4409.6487289814595,5432.073608323392
2017-01-01,Arhar/Tur,Assam,5087.7316354993,4550.402890246169,5597.342381694026
2018-01-01,Arhar/Tur,Assam,5098.3693208014365,4598.487637158732,5599.047255006872
2019-01-01,Arhar/Tur,Assam,5055.17254576568,4509.062694413756,5590.645354883313
2021-01-01,Arhar/Tur,Assam,5139.001310237571,4560.531432142153,5695.345494540377
2022-01-01,Arhar/Tur,Assam,5149.638995582807,4634.346634032817,5668.643107667205
2023-01-01,Arhar/Tur,Assam,5106.44222054712,4597.991813259812,5639.991676022951
2024-01-01,Arhar/Tur,Assam,5009.485347116708,4482.01098859429,5538.743461621596
2025-01-01,Arhar/Tur,Assam,5190.270985018869,4663.7638332085535,5671.238274737124
2025-12-31,Arhar/Tur,Assam,4655.049170773393,4125.508082609667,5183.967079276991
2026-12-31,Arhar/Tur,Assam,4398.1780570726505,3896.4185757571804,4947.984713911379
2027-12-31,Arhar/Tur,Assam,4088.762230678354,3604.203699223682,4612.408064867277
1997-01-01,Arhar/Tur,Bihar,64646.38625500977,51992.19975037891,77377.4908344417
1998-01-01,Arhar/Tur,Bihar,62168.263587462236,49488.681588052335,74578.0573736604
1999-01-01,Arhar/Tur,Bihar,59615.36588684478,47294.92925391464,72229.97580918916
2000-01-01,Arhar/Tur,Bihar,56988.98155231621,44644.398960402425,69134.75967466747
2001-01-01,Arhar/Tur,Bihar,58497.46164188032,46279.09155267741,71257.89767600285
2002-01-01,Arhar/Tur,Bihar,56019.338976105406,43200.001618448456,69376.98025353503
2003-01-01,Arhar/Tur,Bihar,53466.4412674075,40736.071903435855,66413.00712103231
2004-01-01,Arhar/Tur,Bihar,50840.05776272498,37139.420486069954,63967.03956245053
2005-01-01,Arhar/Tur,Bihar,52348.538683953724,39861.798655857645,64919.50462204068
2006-01-01,Arhar/Tur,Bihar,49870.41685418474,36640.113893612644,63240.59731363773
2007-01-01,Arhar/Tur,Bihar,47317.53236339954,34358.6856907934,60662.28034798204
2008-01-01,Arhar/Tur,Bihar,44691.16136589312,32844.32247447935,57221.44246002612
2009-01-01,Arhar/Tur,Bihar,46199.81560388071,33544.4508379445,58406.09677811849
2010-01-01,Arhar/Tur,Bihar,43721.950140470246,30889.960113922953,56600.860066654626
2011-01-01,Arhar/Tur,Bihar,41169.30963923823,28944.355954399452,53281.99247242308
2012-01-01,Arhar/Tur,Bihar,38543.18251177531,26006.11644893707,51410.724257608
2013-01-01,Arhar/Tur,Bihar,40051.92051508583,27640.37638219542,53706.970235212495
2014-01-01,Arhar/Tur,Bihar,37574.05505548418,25418.088500464914,49415.151489568125
2015-01-01,Arhar/Tur,Bihar,35021.41455045239,22594.972625480437,47036.094286643565
2016-01-01,Arhar/Tur,Bihar,32395.28741455325,19184.338330654416,44346.14351330122
2017-01-01,Arhar/Tur,Bihar,33904.02540534508,22411.719469173877,47102.605376630665
2018-01-01,Arhar/Tur,Bihar,31426.159951394387,19289.72897273582,44150.7235309747
2019-01-01,Arhar/Tur,Bihar,28873.519466913785,15960.254028725029,41842.30161264605
2021-01-01,Arhar/Tur,Bihar,27756.130369353363,15167.78163235259,41167.730713182194
2022-01-01,Arhar/Tur,Bihar,25278.264926787175,13211.23301261977,38340.15650822104
2023-01-01,Arhar/Tur,Bihar,22725.6244423107,10321.051184499007,35451.90121787308
2024-01-01,Arhar/Tur,Bihar,20099.497329027938,7367.892152314177,33568.73297323424
2025-01-01,Arhar/Tur,Bihar,21608.235344758104,7836.26059935471,33851.786996741226
2025-12-31,Arhar/Tur,Bihar,14632.461270418804,2530.1373992095846,27562.15549260552
2026-12-31,Arhar/Tur,Bihar,11794.64719574566,-902.7038046667877,25106.40487191965
2027-12-31,Arhar/Tur,Bihar,8889.53162243365,-4031.2022943025186,21278.038139727243
1998-01-01,Arhar/Tur,CHANDIGARH,39.78388945699961,15.956347755178147,62.57704473057568
1999-01-01,Arhar/Tur,CHANDIGARH,47.47111566063713,23.937707837363277,70.42466136977336
2021-01-01,Arhar/Tur,CHANDIGARH,79.48054647986028,58.04010914057188,102.9365448851957
2022-01-01,Arhar/Tur,CHANDIGARH,87.15138277005082,65.23650800102767,108.5659695586155
2023-01-01,Arhar/Tur,CHANDIGARH,94.8386076535175,73.00868433033489,118.31997968632163
2024-01-01,Arhar/Tur,CHANDIGARH,102.53521151011228,80.89170112475568,125.2298253603565
2025-01-01,Arhar/Tur,CHANDIGARH,87.37512455467147,64.80295241424587,107.92585058749239
2025-12-31,Arhar/Tur,CHANDIGARH,117.92836275922231,95.23425754890893,141.11033705526992
2026-12-31,Arhar/Tur,CHANDIGARH,125.61076645081934,102.44321449168258,148.26740016398804
2027-12-31,Arhar/Tur,CHANDIGARH,133.27428247309868,111.21518207681653,156.47531079590252
2000-01-01,Arhar/Tur,Chhattisgarh,27486.82884865142,22014.0921741236,32994.40200520501
2001-01-01,Arhar/Tur,Chhattisgarh,24085.29492953526,18480.971649556606,29639.250416017778
2002-01-01,Arhar/Tur,Chhattisgarh,25295.14348308875,19564.992650001528,30772.413896343885
2003-01-01,Arhar/Tur,Chhattisgarh,26507.370940053355,21242.686578700934,31857.183158008625
2004-01-01,Arhar/Tur,Chhattisgarh,27720.598219460182,22091.735386154458,33125.60613828325
2005-01-01,Arhar/Tur,Chhattisgarh,24319.064281312065,18958.902865678487,30225.949240605514
2006-01-01,Arhar/Tur,Chhattisgarh,25528.912836814554,20022.74029841232,31215.084859569957
2007-01-01,Arhar/Tur,Chhattisgarh,26741.14027680176,21365.08444428209,32207.746253275232
2008-01-01,Arhar/Tur,Chhattisgarh,27954.367505230162,22365.199743041358,33618.37746599405
2009-01-01,Arhar/Tur,Chhattisgarh,24552.833527340692,19125.809608136387,29886.993511007306
2010-01-01,Arhar/Tur,Chhattisgarh,25762.682022388704,20179.607491404568,31048.181919156134
2011-01-01,Arhar/Tur,Chhattisgarh,26974.9087755674,21759.0925505088,32488.845809942177
2012-01-01,Arhar/Tur,Chhattisgarh,28188.13534731348,23336.57434685436,33787.175034116
2013-01-01,Arhar/Tur,Chhattisgarh,24786.60060835693,19216.956741375016,30393.31843359402
2014-01-01,Arhar/Tur,Chhattisgarh,25996.40243515363,20096.060170136934,31547.370396724873
2015-01-01,Arhar/Tur,Chhattisgarh,27208.563380788375,21546.48071885331,32138.9473344781
2016-01-01,Arhar/Tur,Chhattisgarh,28421.708797581727,23543.025721657075,34119.32494932334
2017-01-01,Arhar/Tur,Chhattisgarh,25020.09256019266,19393.85918212495,30625.758170696747
2018-01-01,Arhar/Tur,Chhattisgarh,26229.859016800903,20929.555747454877,31855.621931518664
2019-01-01,Arhar/Tur,Chhattisgarh,27442.004377969643,22074.2958116483,33049.00566646179
2021-01-01,Arhar/Tur,Chhattisgarh,25253.533257976345,19586.75420375617,30827.997553975867
2022-01-01,Arhar/Tur,Chhattisgarh,26463.29969427588,21044.899034421942,32208.964013834724
2023-01-01,Arhar/Tur,Chhattisgarh,27675.445035474317,22390.32910609531,33193.44320670333
2024-01-01,Arhar/Tur,Chhattisgarh,28888.590186542227,23504.06031237897,34572.077704704054
2025-01-01,Arhar/Tur,Chhattisgarh,25486.97391547153,19913.782840120944,31078.929668689383
2025-12-31,Arhar/Tur,Chhattisgarh,31312.307941210398,25680.37586567398,36752.85768151732
2026-12-31,Arhar/Tur,Chhattisgarh,32520.072769811348,26704.419113257034,38135.540421117534
2027-12-31,Arhar/Tur,Chhattisgarh,33723.22591369871,28722.442539537824,39790.32200254867
2015-01-01,Arhar/Tur,Dadra and Nagar Haveli,2380.8403452494713,1278.360370814201,3339.078385439037
2016-01-01,Arhar/Tur,Dadra and Nagar Haveli,2727.9170685628,1798.6769975802122,3815.2296903767
2017-01-01,Arhar/Tur,Dadra and Nagar Haveli,1422.3958340791505,413.88789050654304,2501.881620587898
2018-01-01,Arhar/Tur,Dadra and Nagar Haveli,1726.434162661327,743.3325360216808,2788.449836746644
2021-01-01,Arhar/Tur,Dadra and Nagar Haveli,1093.7948240592839,-0.4326421240165284,2086.9892194490208
2022-01-01,Arhar/Tur,Dadra and Nagar Haveli,1397.8331868521313,408.28308595182256,2428.4979599579756
2023-01-01,Arhar/Tur,Dadra and Nagar Haveli,1723.6383494276047,754.1816772797896,2788.1789383960745
2024-01-01,Arhar/Tur,Dadra and Nagar Haveli,2070.7150729080336,1093.7199098963374,3074.4274710228815
2025-01-01,Arhar/Tur,Dadra and Nagar Haveli,765.1938447143348,-210.310051781675,1813.8510295950575
2025-12-31,Arhar/Tur,Dadra and Nagar Haveli,2826.5129385293512,1783.6591656909177,3825.8436492751325
2026-12-31,Arhar/Tur,Dadra and Nagar Haveli,3234.056625538259,2237.805185658519,4304.932549512327
2027-12-31,Arhar/Tur,Dadra and Nagar Haveli,3660.5187250100444,2689.9173693098364,4730.4245035043095
2003-01-01,Arhar/Tur,Delhi,250.57006444897408,121.26870112315214,371.26929169204504
2004-01-01,Arhar/Tur,Delhi,243.838811433993,118.03600901068864,364.9307642623628
2005-01-01,Arhar/Tur,Delhi,322.08880413265547,193.49459139163338,455.2514397179696
2006-01-01,Arhar/Tur,Delhi,321.4166118504679,194.70906862181604,442.57193376320816
2021-01-01,Arhar/Tur,Delhi,590.6174741763723,470.3519652232632,710.0613534228914
2022-01-01,Arhar/Tur,Delhi,589.945281899902,461.29063799782614,712.2494068992669
2023-01-01,Arhar/Tur,Delhi,586.2309020139087,467.00566495002363,710.4240356568205
2024-01-01,Arhar/Tur,Delhi,579.4996490800565,462.2462250787545,712.7639048752666
2025-01-01,Arhar/Tur,Delhi,657.7496418659214,531.539284212665,783.2580681644816
2025-12-31,Arhar/Tur,Delhi,557.1136212251806,438.3694569868295,687.8690189698791
2026-12-31,Arhar/Tur,Delhi,541.5351692465222,413.0471534434181,660.0435505766176
2027-12-31,Arhar/Tur,Delhi,523.0923733610579,400.66797455138993,651.1237918389381
1997-01-01,Arhar/Tur,Gujarat,248855.79323669604,173713.99245152465,313852.0585836511
1998-01-01,Arhar/Tur,Gujarat,251053.77561144577,181009.85014958322,317956.9004954742
1999-01-01,Arhar/Tur,Gujarat,252203.9378935935,179582.60312774783,320414.44856965146
2000-01-01,Arhar/Tur,Gujarat,252305.31045760482,186621.7177554556,323199.14589031
2001-01-01,Arhar/Tur,Gujarat,250362.96357785113,185462.70349393136,321652.82629176
2002-01-01,Arhar/Tur,Gujarat,252560.9459518941,182047.38348401635,324247.28939744324
2003-01-01,Arhar/Tur,Gujarat,253711.10823275815,183581.51041621604,321104.631249952
2004-01-01,Arhar/Tur,Gujarat,253812.48079791947,187156.4404986313,318880.221621962
2005-01-01,Arhar/Tur,Gujarat,251870.13392157387,183190.65555701934,321518.5823832809
2006-01-01,Arhar/Tur,Gujarat,254068.11630629204,185268.31857242325,320133.17232021614
2007-01-01,Arhar/Tur,Gujarat,255218.278597302,189015.2232972042,324640.4678769816
2008-01-01,Arhar/Tur,Gujarat,255319.65116577852,191787.94365562836,322429.8524762459
2009-01-01,Arhar/Tur,Gujarat,253377.3042864994,187617.94896492426,323860.2683669062
2010-01-01,Arhar/Tur,Gujarat,255575.2866651393,187907.46869225928,324701.4266917278
2011-01-01,Arhar/Tur,Gujarat,256725.44895200254,192242.90461819596,325844.2245296806
2012-01-01,Arhar/Tur,Gujarat,256826.82152089712,180780.03053993479,327521.13165263087
2013-01-01,Arhar/Tur,Gujarat,254884.47464346988,185303.29164140185,322389.42674048507
2014-01-01,Arhar/Tur,Gujarat,257082.45701857973,191634.07256607042,329077.42176409526
2015-01-01,Arhar/Tur,Gujarat,258232.61929350533,189132.9116091398,326644.21589615144
2016-01-01,Arhar/Tur,Gujarat,258333.99184653073,190855.75528399722,321229.5998484931
2017-01-01,Arhar/Tur,Gujarat,256391.64494960645,187910.49100058267,326644.9524154728
2018-01-01,Arhar/Tur,Gujarat,258589.6273069915,192955.87155983152,326188.01122812356
2019-01-01,Arhar/Tur,Gujarat,259739.7895716257,189778.70633648752,325422.2615914333
2021-01-01,Arhar/Tur,Gujarat,257898.81522415002,190044.5106937556,317785.7537361174
2022-01-01,Arhar/Tur,Gujarat,260096.79758487374,192171.96768427626,327616.91895902605
2023-01-01,Arhar/Tur,Gujarat,261246.95984949975,193410.44886866584,335155.19114109944
2024-01-01,Arhar/Tur,Gujarat,261348.3323971639,190306.7644759881,331032.4550680414
2025-01-01,Arhar/Tur,Gujarat,259405.98550200753,191379.73991812512,329384.1941989607
2025-12-31,Arhar/Tur,Gujarat,258409.52262180144,187010.6126095235,325146.73690257344
2026-12-31,Arhar/Tur,Gujarat,255376.086593113,186303.91513326595,322749.1867196292
2027-12-31,Arhar/Tur,Gujarat,251307.34192408118,184972.99220115432,320429.91798825044
1998-01-01,Arhar/Tur,Haryana,26489.64077999998,15474.51410360796,37560.578322759684
1999-01-01,Arhar/Tur,Haryana,26267.37985215185,15060.643679625271,36245.61609367036
2000-01-01,Arhar/Tur,Haryana,26040.60448934934,14649.653844068645,36968.13548516429
2001-01-01,Arhar/Tur,Haryana,22843.734529076493,12717.388061926553,33553.90147837059
2002-01-01,Arhar/Tur,Haryana,22625.08897130922,12098.8634601539,33517.82542895614
2003-01-01,Arhar/Tur,Haryana,22402.828043858663,11557.829136907561,32382.30773940898
2004-01-01,Arhar/Tur,Haryana,22176.05268090409,11337.18121901207,32305.90619044523
2005-01-01,Arhar/Tur,Haryana,18979.182720153447,8151.94830892152,29075.49559654387
2006-01-01,Arhar/Tur,Haryana,18760.537161793327,7958.6013534000185,29631.863374127654
2007-01-01,Arhar/Tur,Haryana,18538.27623317117,8358.135664953166,28541.398125523403
2008-01-01,Arhar/Tur,Haryana,18311.500868786992,7504.447567829165,27810.28162931099
2009-01-01,Arhar/Tur,Haryana,15114.6309067178,4190.421884286576,25448.503493649638
2010-01-01,Arhar/Tur,Haryana,14895.985347460564,4587.54294932462,25703.680845696563
2011-01-01,Arhar/Tur,Haryana,14673.724334754786,4588.946814416834,25480.382461993486
2012-01-01,Arhar/Tur,Haryana,14446.94888638233,3928.8618707729715,25302.707833155368
2013-01-01,Arhar/Tur,Haryana,11250.078840688871,1270.2603371493838,22322.695489459515
2014-01-01,Arhar/Tur,Haryana,11031.433198036135,538.1167866164405,21133.06299663405
2015-01-01,Arhar/Tur,Haryana,10809.172184864909,-152.48541434622612,21663.977513032845
2016-01-01,Arhar/Tur,Haryana,10582.396735794275,-157.59422115347635,21213.287782677817
2017-01-01,Arhar/Tur,Haryana,7385.526689131577,-2556.3807812830833,18122.88096254428
2018-01-01,Arhar/Tur,Haryana,7166.881045029953,-3638.4153251550265,18024.91974379097
2019-01-01,Arhar/Tur,Haryana,6944.620031356782,-3444.0641897721966,17597.890509204797
2021-01-01,Arhar/Tur,Haryana,3520.974535563826,-7373.392124447603,13887.129498088723
2022-01-01,Arhar/Tur,Haryana,3302.3288919216466,-6774.685743032948,13853.146566653466
2023-01-01,Arhar/Tur,Haryana,3080.067878245518,-6808.041568690942,13713.836156308738
2024-01-01,Arhar/Tur,Haryana,2853.292429102643,-7258.424184938874,13481.325143640332
2025-01-01,Arhar/Tur,Haryana,-343.5776175535466,-10787.174733478569,10301.755022549685
2025-12-31,Arhar/Tur,Haryana,2382.592581397712,-8467.334537387364,12314.07472436517
2026-12-31,Arhar/Tur,Haryana,2136.864587651984,-8276.267042182992,12725.589177391133
2027-12-31,Arhar/Tur,Haryana,1883.0175938262219,-8656.045280893362,12920.04680461966
1998-01-01,Arhar/Tur,Himachal Pradesh,66.65770560000165,-12.433397969546148,142.4426912062212
1999-01-01,Arhar/Tur,Himachal Pradesh,48.629765314304564,-27.96314617453956,129.6398009888307
2000-01-01,Arhar/Tur,Himachal Pradesh,31.970428346393593,-47.00167881398708,111.28847522820448
2001-01-01,Arhar/Tur,Himachal Pradesh,79.98496575689549,7.594358407501453,154.61475758107616
2002-01-01,Arhar/Tur,Himachal Pradesh,60.6083913687423,-13.682721269238742,137.92076328992155
2005-01-01,Arhar/Tur,Himachal Pradesh,73.93565150093183,-2.4313623004919522,148.48492677792507
2006-01-01,Arhar/Tur,Himachal Pradesh,54.55907712244091,-27.161181695078024,129.67561766811232
2007-01-01,Arhar/Tur,Himachal Pradesh,36.53113682104335,-38.49611577175085,110.77152971829601
2008-01-01,Arhar/Tur,Himachal Pradesh,19.871799847327797,-51.710694531255996,98.52374264315132
2009-01-01,Arhar/Tur,Himachal Pradesh,67.88633725728187,-6.631044254887571,135.63791790288766
2010-01-01,Arhar/Tur,Himachal Pradesh,48.50976287887019,-31.87447461593398,128.12218159433144
2011-01-01,Arhar/Tur,Himachal Pradesh,30.481822590583462,-41.282675250097476,101.99692986983885
2012-01-01,Arhar/Tur,Himachal Pradesh,13.822485630277217,-63.04301821527602,91.58431188563769
